Title,Ratings,Votings,Duration,Genre
596. Water Mafia,9.2, (12),45m,Crime
597. The Kills,8.8, (9),1h 10m,Crime
598. Jalandhara,9.2, (545),1h 50m,Crime
600. Walk the Line,5.5, (94),1h 55m,Crime
602. Agontuk,5.3, (20),2h 5m,Crime
605. Dai jia fa de ren,5.5, (57),2h 1m,Crime
606. The Stix,7.1, (31),2h 3m,Crime
610. Passagrana,6.5, (126),1h 40m,Crime
611. Mun Kaupunki,6.6, (22),1h 45m,Crime
612. Jaspal,7.3, (28),1h 46m,Crime
613. Guxim,7.7, (34),1h 15m,Crime
616. Scapegoat,7.0, (22),1h 25m,Crime
621. Yathabhava,8.3, (28),2h 7m,Crime
623. Die Bloedhonde,6.3, (10),1h 37m,Crime
625. Risky Business,7.7, (89),1h 47m,Crime
626. Bigul,9.3, (46),2h 24m,Crime
627. Thirsty for Likes,4.0, (38),46m,Crime
628. The AI Dharma Story,3.3, (1.1K),1h 29m,Crime
630. Historias invisibles,6.4, (27),1h 50m,Crime
631. Ugravatara,7.9, (552),2h 2m,Crime
632. Routa,6.5, (30),2h 7m,Crime
634. Novyy god v Beryozovke,7.1, (99),1h 34m,Crime
636. Real Estate Sisters,4.8, (17),1h 24m,Crime
640. My Home Hero the Movie,5.5, (6),1h 57m,Crime
641. Malam Pertobatan,6.8, (11),1h 21m,Crime
642. The Deal,8.5, (26),2h 10m,Crime
644. Thozhar Che Guevara,5.1, (37),2h,Crime
645. Pungut,6.7, (11),1h 40m,Crime
646. Kaçkin,7.7, (8),1h 44m,Crime
647. Liebling Kreuzberg 2.0,5.1, (50),1h 29m,Crime
648. Bayamariya Brammai,8.8, (25),1h 28m,Crime
652. Pink Butterfly,5.7, (55),1h 49m,Crime
653. Los Justos,6.4, (73),1h 19m,Crime
654. Abnormal: Buas,5.6, (26),1h 30m,Crime
656. Dheera Samrat,9.8, (99),2h 3m,Crime
658. Common Creed: Trafficking,6.7, (8),1h 46m,Crime
662. Insurance Jimmy,6.9, (147),1h 50m,Crime
663. A Place Under the Sun,9.2, (34),1h 50m,Crime
664. Sharma & Ambani,9.1, (183),1h 44m,Crime
666. La Tamalera,8.2, (9),1h 55m,Crime
667. Blood Dried Hands,5.4, (35),1h 55m,Crime
669. Conviction,7.0, (36),1h 37m,Crime
672. Kunstroof,7.0, (43),1h 42m,Crime
674. No Loose Ends,6.7, (9),1h 8m,Crime
677. Shades of Sapphire,7.8, (9),1h 17m,Crime
678. Siragan,7.0, (152),2h 10m,Crime
679. Mukhya Gamanika,8.7, (2.1K),2h 5m,Crime
684. Theppa Samudram,7.4, (1.6K),2h 13m,Crime
705. Hocus Focus,7.9, (19),1h 25m,Crime
711. Slapes,6.8, (31),1h 22m,Crime
712. Gull Lake Vice II: The Delusion Continues,8.2, (16),58m,Crime
715. Jimmy's Friends,7.0, (11),1h 34m,Crime
716. Mina and the Radio Bandits,7.3, (44),1h 50m,Crime
723. The Burned Hand,8.0, (12),1h 25m,Crime
726. AK47,7.2, (14),2h 26m,Crime
727. Blitz,7.2, (8),6m,Crime
729. Yurka,4.1, (29),1h 25m,Crime
731. 5D,8.8, (577),2h 9m,Crime
732. So It Goes,3.3, (19),1h 17m,Crime
736. Gally Gang Stars,9.0, (2K),2h 37m,Crime
737. Downfall of the Crypto King (theatrical feature),6.2, (27),1h 30m,Crime
738. El Junior Del Patron,7.9, (7),1h 32m,Crime
739. Shina,7.5, (7),1h 38m,Crime
742. Ata Nirjon Duporiya,8.0, (10),1h 43m,Crime
745. All Suspects,3.6, (18),1h 36m,Crime
752. Killcon,9.5, (14),31m,Crime
"753. Compa, me gusta su vieja",5.7, (12),1h 26m,Crime
754. Uno Sir,6.4, (43),1h 46m,Crime
755. A Valentine's Day,8.4, (9),2h 6m,Crime
756. Dead Name,9.0, (11),1h 24m,Crime
757. Vengeful,6.1, (18),1h 40m,Crime
760. Beauty Grace Malice,7.7, (43),1h 21m,Crime
761. Po du xing dong,6.8, (5),1h 19m,Crime
764. Full Clip for a Snitch,3.9, (18),1h 15m,Crime
769. Beautifully Broken People,8.7, (8),1h 15m,Crime
774. Rangeli,9.4, (93),2h 20m,Crime
786. Lolipop Gang,3.6, (6),1h 30m,Crime
788. Pinnil Oral,6.0, (113),2h 7m,Crime
790. Abduction Chronicles,8.6, (35),2h 6m,Crime
793. Ingu Mirugangal Vaazhum Idam,6.2, (14),1h 48m,Crime
794. Leha,2.3, (42),1h 38m,Crime
796. Spending Some Time Together,6.9, (28),2h 26m,Crime
802. Detroit Ransom,6.4, (10),1h 16m,Crime
803. Namak,4.5, (13),1h 15m,Crime
805. Dawgz Life,8.0, (11),2h 23m,Crime
807. El Cartel De Teresa,8.0, (9),1h 36m,Crime
810. 7vens Law,9.4, (20),1h 8m,Crime
829. Duelo De Capos,6.8, (20),1h 23m,Crime
832. Randa Ramphal,8.5, (8),1h 10m,Crime
833. Los Hijos De Camelia y Emilio,6.5, (20),1h 22m,Crime
836. A Frozen Rage,5.2, (45),1h 55m,Crime
838. Give Me a Ride,5.0, (16),1h 42m,Crime
839. Little Black Submarines,6.9, (57),2h 3m,Crime
842. La Nueva Camelia,5.6, (11),1h 35m,Crime
843. Runnin' from Wolves,7.2, (10),2h 13m,Crime
848. Nacida Para Vengar,8.0, (9),1h 42m,Crime
873. Der Wien-Krimi: Blind ermittelt - Tod im Palais,6.7, (29),1h 28m,Crime
882. Mudo Kannu,7.3, (2.1K),1h 40m,Crime
895. Las Hermanas Del Cartel,8.2, (5),1h 31m,Crime
914. El Juego Del Poder,8.0, (9),1h 35m,Crime
926. Lealtad o Morir,8.2, (9),1h 27m,Crime
931. Cageling,5.9, (8),1h 9m,Crime
