Title,Ratings,Votings,Duration,Genre
354. I Wish You All the Best,6.9, (74),1h 32m,Drama
355. Yolo,6.9, (3.7K),2h 9m,Drama
356. Timestalker,5.5, (2.9K),1h 29m,Drama
357. Before Dawn,5.4, (959),1h 41m,Drama
358. Parallel,5.3, (1.9K),1h 28m,Drama
359. Broken Rage,6.1, (1.3K),1h 2m,Drama
360. American Star,5.5, (2.5K),1h 47m,Drama
361. Between Borders,6.6, (172),1h 30m,Drama
362. Cloud,6.4, (976),2h 4m,Drama
363. A Legend,4.7, (878),2h 9m,Drama
364. Take My Hand,6.3, (298),1h 42m,Drama
365. Marco,6.8, (1.1K),1h 48m,Drama
366. The Goat Life,7.1, (47K),2h 53m,Drama
367. Dandelion,5.3, (396),1h 53m,Drama
368. El Jockey,6.5, (1.6K),1h 36m,Drama
369. Article 370,7.8, (25K),2h 38m,Drama
371. A Mistake,5.5, (743),1h 41m,Drama
372. Freedom,5.9, (1.4K),1h 50m,Drama
373. Dying,7.4, (1.7K),3h,Drama
374. Kryptic,6.3, (96),1h 36m,Drama
375. Longing,4.7, (797),1h 51m,Drama
376. You Can't Run Forever,4.5, (4.3K),1h 42m,Drama
377. A House on Fire,7.3, (3.3K),1h 45m,Drama
378. The Lost Daughter,5.9, (285),1h 39m,Drama
379. CTRL,6.2, (6K),1h 39m,Drama
380. Reputation,9.3, (8),1h 23m,Drama
381. The Good Teacher,6.6, (1.9K),1h 31m,Drama
382. Way Home,6.6, (719),1h 38m,Drama
383. 1978,5.4, (193),1h 16m,Drama
384. Narayaneente Moonnaanmakkal,6.7, (829),1h 48m,Drama
385. Don't Let's Go to the Dogs Tonight,8.0, (46),1h 38m,Drama
386. The Image of You,4.6, (812),1h 30m,Drama
387. Anweshippin Kandethum,7.4, (10K),2h 22m,Drama
388. Race for Glory: Audi vs. Lancia,5.8, (4.7K),1h 49m,Drama
389. Mørkeland,6.2, (950),1h 39m,Drama
390. Shirley,6.2, (3.3K),1h 57m,Drama
391. Naples to New York,7.0, (604),2h 4m,Drama
392. Manjummel Boys,8.2, (27K),2h 15m,Drama
393. Three Friends,6.5, (661),1h 57m,Drama
394. Peter Five Eight,3.5, (1.1K),1h 40m,Drama
395. Maidaan,7.9, (23K),3h 1m,Drama
396. The Strangers' Case,9.3, (8.3K),1h 43m,Drama
397. Kaulayaw,4.1, (158),1h 35m,Drama
398. Crosspoint,6.8, (38),1h 40m,Drama
399. Snatched a Billionaire to Be My Husband,7.6, (653),1h 10m,Drama
400. The Flood,6.4, (233),1h 41m,Drama
401. All the Lost Ones,3.7, (235),1h 46m,Drama
402. Striking Rescue,5.6, (381),1h 46m,Drama
403. Ashes,4.3, (2.6K),1h 40m,Drama
404. Mother Mara,6.1, (49),1h 36m,Drama
405. Hamlet,5.7, (155),1h 57m,Drama
406. Cinderella's Revenge,3.7, (1.1K),1h 25m,Drama
407. Rewind,9.2, (2.3K),2h 15m,Drama
408. First Shift,4.5, (2K),1h 29m,Drama
409. Fear,8.5, (2.8K),1h 55m,Drama
410. Love Kills,5.0, (224),1h 40m,Drama
411. You Are the Apple of My Eye,7.6, (3.4K),1h 41m,Drama
412. The Kingdom,7.0, (702),1h 52m,Drama
413. Private Tutor,4.9, (188),1h 5m,Drama
414. Nobody Dumps My Daughter,6.8, (94),1h 28m,Drama
415. The Ghost Trap,7.5, (52),1h 46m,Drama
416. Boss Ma'am,4.9, (147),1h 7m,Drama
417. Prodigieuses,6.6, (147),1h 41m,Drama
418. Limonov: The Ballad of Eddie,6.0, (765),2h 18m,Drama
