Title,Ratings,Votings,Duration,Genre
361. Identity,4.8, (45),1h 24m,Action
362. Bhimaa,5.1, (1.2K),2h 21m,Action
363. Rats!,6.5, (307),1h 25m,Action
364. Bastar: The Naxal Story,6.4, (3.4K),2h 4m,Action
365. Mission: Cross,6.1, (2.9K),1h 45m,Action
366. Zero,5.3, (122),1h 28m,Action
367. Sucha Soorma,6.4, (965),2h 16m,Action
368. Cassino in Ischia,4.3, (296),1h 53m,Action
369. Dharmarakshak Mahaveer Chhatrapati Sambhaji Maharaj,8.2, (692),2h 54m,Action
370. The Wolf,3.6, (45),1h 27m,Action
371. The Lost Tiger,7.0, (77),1h 30m,Action
372. Lal Salaam,4.5, (1.6K),2h 30m,Action
373. Matka,4.7, (629),2h 36m,Action
374. Uninvited,5.6, (413),1h 33m,Action
375. The Legend of Man and Loong,9.9, (133),1h 36m,Action
376. The Kingdom,6.8, (175),2h 13m,Action
377. Stuntman,6.9, (293),1h 54m,Action
378. Shark Warning,3.4, (461),1h 34m,Action
379. (Pri)sons,4.8, (325),1h 40m,Action
380. Bonus Trip,4.2, (240),1h 53m,Action
381. Pimpinero: Blood and Oil,5.6, (613),2h 1m,Action
382. Citizen of a Kind,6.6, (1.1K),1h 54m,Action
383. Purushothamudu,6.0, (4.1K),2h,Action
384. The Burden of Nine Lives,5.2, (120),1h 56m,Action
385. Pottel,8.0, (2.8K),2h 28m,Action
386. Big City Greens the Movie: Spacecation,6.2, (645),1h 23m,Action
387. Nanoshark,3.9, (72),1h 8m,Action
388. Permafrost,4.5, (122),1h 20m,Action
389. Gandhi 3,5.5, (258),2h 23m,Action
390. Warning 2,7.1, (922),2h 5m,Action
391. Blade of Fury,6.2, (170),1h 30m,Action
392. Hunt the Wicked,5.4, (226),1h 42m,Action
393. Customs Frontline,5.5, (582),1h 55m,Action
394. Appudo Ippudo Eppudo,4.7, (254),2h,Action
395. Bachhala Malli,8.1, (4K),2h 20m,Action
396. Bangkok Breaking: Heaven and Hell,5.8, (722),2h 26m,Action
397. Spiders on a Plane,3.7, (539),1h 18m,Action
398. Operation Hope,6.4, (29),2h 7m,Action
399. Hunting with Tigers,5.6, (605),1h 49m,Action
400. The Grey Men,6.5, (84),1h 37m,Action
401. Road Wars: Max Fury,2.0, (377),1h 23m,Action
402. Rathnam,5.4, (3.7K),2h 35m,Action
403. Everybody Loves Jenifa,5.9, (147),2h 15m,Action
404. Death Bitch,4.4, (86),1h 27m,Action
405. Hit List,5.7, (377),2h 5m,Action
406. The Miranda Brothers,4.4, (201),1h 39m,Action
407. Stolen Identity: The Last Hacker,5.8, (44),1h 56m,Action
409. Samandar,7.7, (143),2h 52m,Action
410. Pins & Needles,5.2, (133),1h 35m,Action
411. Big Rage,3.5, (189),1h 55m,Action
412. They Call Her Death,5.2, (290),1h 32m,Action
413. Codename: Devil,6.5, (1.3K),1h 44m,Action
414. Mobile Suit Gundam SEED Freedom,6.5, (1.1K),2h 4m,Action
415. Transformers Prime: Galavatron's Revenge,4.7, (26),1h 44m,Action
416. Lady Scorpions,3.6, (387),1h 41m,Action
418. Anchakkallakokkan,6.6, (1.1K),2h 6m,Action
419. Death Game,7.3, (88),1h 28m,Action
420. Black Heat,7.5, (182),1h 33m,Action
421. Midas,4.6, (364),1h 25m,Action
422. DNA,5.5, (234),2h 36m,Action
423. Joachim and the Apocalypse,6.7, (25),1h 30m,Action
424. Thundu,5.0, (953),2h 5m,Action
425. Alangu,7.8, (1.7K),2h 11m,Action
426. Rendel: Cycle of Revenge,3.6, (280),1h 39m,Action
427. Fight for Tomorrow,6.5, (73),1h 41m,Action
428. Fighting the Fire,8.1, (1.7K),1h 55m,Action
429. The Bodyguard,6.6, (53),1h 27m,Action
430. Sous écrous,4.8, (192),1h 51m,Action
431. Honeko Akabane's Bodyguards,6.1, (75),1h 57m,Action
432. I Heart Robots,4.5, (2.4K),1h 16m,Action
433. Dange,5.3, (831),2h 34m,Action
434. Inanimate Insanity II: The Movie,8.3, (279),1h 46m,Action
435. Stranded Pearl,6.2, (49),1h 30m,Action
436. Kondal,5.3, (827),2h 27m,Action
437. Kill Craft,2.5, (391),1h 39m,Action
438. Crisis Negotiators,6.7, (801),2h,Action
439. Buddy,3.8, (371),2h 17m,Action
441. Go for Broke,5.7, (312),1h 55m,Action
442. Alpha.,6.8, (355),1h 40m,Action
443. Saindhav,5.1, (1.7K),2h 18m,Action
444. Ugravatara,8.5, (2.1K),2h 2m,Action
